,City,Latitude,Longitude
3769,Bad Blankenburg,50.6829946,11.2726327
3770,Morcote,45.9226781,8.9150466
3771,Schloss Cappenberg,51.65065945,7.53855846135704
3772,Hersom pr Hobro,,
3773,Kfar Sin Kin (Palästina),,
3774,Cery-Lausanne,46.5478131,6.6103403
3775,Schüpfen,47.0394266,7.3778982
3776,Vorderland,47.43270535,9.506003969141414
3777,Kippel,46.3991936,7.7717164
3778,Köln-Nippes,50.9589937,6.9417766
3779,Glasenbach,47.7697305,13.087544
3780,Alversdorf,52.1495028,11.0019998
3781,Argelès-Gazost,42.92439075,-0.08386933374093779
3782,Wistinghausen,51.95190815,8.70321511938456
3783,Altdamm,53.4005206,14.6718496
3784,Orta Novarese,45.7233055,8.4470064
3785,Saarow,52.2922975,14.0552305
3786,Marin,38.0409144,-122.6199638
3787,Bissone,45.9506538,8.9651807
3788,Erschweiler,48.7793621,6.9763505
3789,"Cleveland, Ohio",,
3790,Tossa,41.7197773,2.9312155
3791,Amay-sur-Meuse,50.559396899999996,5.342359547555503
3792,Decator (Ill.),,
3793,Verbier,46.0961011,7.2286765
3794,Auressio,46.201484,8.6837497
3795,Schwarzsee,46.66513645,7.280643975442837
3796,Peckham,,
3797,Zullwil,47.3905084,7.6000186
3798,Birkmannsweiler,48.8648722,9.4305744
3799,Dallenwil,46.933072,8.3911486
3800,Ebendorf,52.184078,11.5718892
3801,Menzenschwand,47.8218574,8.0710351
3802,Rastenburg,54.0764176,21.3752627
3803,Häusernmoos,47.078706,7.7494399
3804,Sophienkoog,,
3805,Löwenhagen,51.5201092,9.7073524
3806,Cannet des Haures,,
3807,Gy,4.8417097,-58.6416891
3808,Römerstadt,49.9320352,17.2714574
3809,Ganges (Hérault),43.9344721,3.7095134
3810,Contaillod,,
3811,Krabcice,50.405371,14.3013154
3812,Sankt Gilgen am Wolfgangsee,47.7682894,13.3880377
3813,Oldebron,,
3814,Posieux-Froideville,46.780031,7.1151012
3815,Genéve,46.2017559,6.1466014
3816,"Providence, RI",41.8239891,-71.4128343
3817,Lurow,33.9767444,75.0883867
3818,Beuthen,50.3470387,18.9231857
3819,Monte Isola,45.711994000000004,10.082235398202563
3820,Heuberg,48.1129533,8.8906795
3821,"Winchester, Mass.",42.4523178,-71.1369982
3822,Schäftlarn-Ebenhausen,47.9788079,11.4534323
3823,La Sauvetat-sur-Lède,44.4701042,0.7301136
3824,Nassauer Land,50.28532345,7.876298146003411
3825,Redcross,52.8901418,-6.1451017
3826,Thusis,46.6972368,9.4390836
3827,Gablonz,50.7240899,15.1710958
3828,Fitchburg (Mass.),42.5854371,-71.8046023
3829,Clamart s/Seine,48.8003835,2.2630238
3830,Wilno,,
3831,Ruggurr,,
3832,Cheyney Court (Winchester),51.05906735,-1.3140196006714824
3833,Seeburg,51.5650473,10.1491779
3834,Berlion,,
3835,Etoy VD,46.4860906,6.4193113
3836,Zoppot,54.4430399,18.561309520130756
3837,Gonten,5.8417565,-0.1555869
3838,Rueun,46.7791235,9.149704
3839,Wiesendangen,,
3840,Tenna,46.015703,11.264283
3841,Zeesen,52.2724034,13.6324535
3842,Schlatau,54.6713504,18.341325
3843,Wrzeszcz,54.3826712,18.6152578
3844,Aarberg,47.0443346,7.2753004
3845,Boron,47.5607155,7.0114299
3846,Urberg,47.9276389,7.7652354
3847,Newark (N.J.),40.735657,-74.1723667
3848,Mont Pelérin,,
3849,Bismark (Altmark),,
3850,La Châtre,46.5815678,1.9892292
3851,Eptingen,,
3852,Cedarville (Ohio),39.7442268,-83.8085372
3853,Durstel,48.8914018,7.1954681
3854,Prangins,46.3947976,6.2487871
3855,Tullymore,54.521111,-8.178056
3856,Courgevaux,46.9075278,7.1110471
3857,Kolpin,,
3858,Brioni,44.90761125,13.773154360283295
3859,Minoga,50.24131,19.89976
3860,Bad Reinerz,50.4044249,16.3901528
3861,Wasen,,
3862,Berlin-Zehlendorf,52.4310735,13.2585888
3863,Orsières,46.0300676,7.1453627
3864,Reussbühl,47.0630806,8.2751599
3865,Baden (Österreich),,
3866,Oppeln,,
3867,Grafenwöhr,,
3868,Oberammergau,47.5966949,11.0673611
3869,Altenbeuern,,
3870,Unterengstringen,47.4130929,8.4490943
3871,Kruspis,50.7722694,9.6571643
3872,Coronado (Calif.),32.6915199,-117.1766947
3873,Cortina d'Ampezzo,,
3874,Hamborn,,
3875,"Back Bay (Boston, Mass.)‏",42.3507067,-71.0797297
3876,Saint-Briac,,
3877,Schwabendorf,50.9010259,8.8853375
3878,Münden,,
3879,Sankt Moritz Bad,46.4893548,9.8349515
3880,Bärschwil,,
3881,Ramosch,46.8345033,10.3823311
3882,Eschenz,47.6473559,8.8748245
3883,Gumpoldskirchen,48.0454352,16.2778213
3884,Atnona,48.49936405,18.82647234691064
3885,Sils/Segl Baselgia,,
3886,ilchberg,47.7097972,10.9162166
3887,Windischleuba,,
3888,Meckesheim,49.3209158,8.8159217
3889,Saint Sigismond (Albertville),45.6778965,6.386476712500006
3890,Nidden,55.3036064,21.0038475
3891,Leningrad,59.938732,30.316229
3892,Montigny sur Loing,48.3405032,2.757804
3893,Papeek,,
3894,Chougny,47.0873552,3.7618492
3895,Tatranská Lomnica,49.1645786,20.280602
3896,Dieuze,48.8104847,6.7179948
3897,Malchin,53.7382631,12.7644198
3898,Au (Zürichsee),47.1951626,8.9013189
3899,Bajna,47.6553343,18.5986208
3900,Lablow,,
3901,Soember-Oerip,,
3902,Capriasca,46.0673692,8.9714894
3903,"Lengerich, Emsland",52.55371925,7.532663891840965
3904,Černivci,48.2864702,25.9376532
3905,Bergholz-Rehbrücke,52.344103,13.104832
3906,Vestre Holmen,60.5861133,11.9918285
3907,Kronberg-Schönberg,50.1832709,8.5188619
3908,Weissenburg,49.0365935,7.9445109
3909,Tenigerbad,46.6896344,8.9567161
3910,Ranflüh,46.9884059,7.7397016
3911,Langheim,54.14945,21.07538
3912,Lippoldsberg,51.6239317,9.5599042
3913,Conters (Oberhalbstein),,
3914,Filippsdorf,,
3915,Collioure,42.52505,3.0831554
3916,South Malabar,-33.9629779,151.2480171
3917,Tarsch bei Salzburg,,
3918,Sarbach,47.2035758,8.5826686
3919,Bassano,43.3206123,12.9454519
3920,Berlin-Charlottenburg-Wilmersdorf,52.507652500000006,13.272572633199578
3921,Ruchfeld-Neuewelt,,
3922,Pössneck,50.694735,11.5953247
3923,Tuors,46.643209600000006,9.802264408115892
3924,Simmern,50.389471,7.6734439
3925,Wonnenstein,47.3872544,9.3652881
3926,Harburg,53.3172234,9.908497544110055
3927,Schmalenbach,49.0317679,10.2235468
3928,Mie̜dzylesie,50.1480131,16.6669348
3929,Tschernjachowsk,54.635533,21.8099822
3930,Moncoutant,46.7314449,-0.5865093211079355
3931,Zlan,46.7290722,13.58022
3932,Horice v Podkrkonosi,50.370056899999994,15.638173913248298
3933,Levallois-Perret (Seine),48.892956,2.2881683
3934,Bex-les-Bains,47.3186014,6.3925518
3935,Schwertberg,48.2741408,14.5817826
3936,Havanna,23.135305,-82.3589631
3937,Schirmeck,48.4787302,7.2181806
3938,Nikolassee,52.432055,13.1931603
3939,Trachselwald,47.0167827,7.7386149
3940,Gaschwitz,51.2505147,12.3807126
3941,Waldau (Bern),46.96723885,7.480646228309723
3942,Poeldjk,,
3943,Ruvigliana,46.0037574,8.978944
3944,Probuzna,49.02408,25.99091
3945,Gumbinnen,54.5921685,22.2014752
3946,Sandwick,58.7876452,-2.9763807
3947,Yquell,,
3948,Yvorne,46.3317116,6.9586852
3949,Miramar par Théoule,,
3950,Aachen-Dortmund,,
3951,Lompues,,
3952,Vésenaz,46.2399181,6.1982222
3953,Rotenfels im Murgtal,48.8059772,8.3217445
3954,Wengibad,,
3955,Kifisia,38.0881745,23.8180626
3956,Sankt Andreasberg,51.7102358,10.5186027
3957,Birgsau,47.3344785,10.2676618
3958,Saint Aubin,50.4573687,1.6651851
3959,Inglis (Man.),50.9476934,-101.2499873
3960,Saint Baldoph,45.5358369,5.952071
3961,Cap-Martin,47.5368911,-70.5003052
3962,"Williams Bay, Wis.",42.5780721,-88.5409333
3963,Charkiw,49.9923181,36.2310146
3964,Cheyney Court,35.2383952,-97.40966712185431
3965,Reutigen,46.6942728,7.623712
3966,Weissenberg i.B.,,
3967,Neukirchen,54.8687122,8.7339915
3968,Braunau,48.253136,13.039506
3969,København-Charlottenlund,,
3970,Gersfeld,50.4497667,9.8943709
3971,Dubkowitz,50.5571272,14.0069208
3972,Blaichach,47.5368625,10.2504158
3973,Charlottenlund,55.7552973,12.5671103
3974,Hahnenklee,51.8602508,10.3384485
3975,Henne bei Naumburg,,
3976,Dettelbach,49.8022738,10.1612858
3977,Gerleve,51.9423468,7.2383783
3978,Steinhude,52.4566199,9.3589259
3979,Beuren (Nürtingen),48.6071447,9.387222685774145
3980,Wusterhausen,52.8882088,12.4569431
3981,Serre,40.582511,15.185554
3982,Krabuce (Rumänien),,
3983,Krontal,48.0397051,11.2421098
3984,Wusterhausen/Dosse,52.8902416,12.4618457
3985,Ruchfeld,47.5328029,7.611534119427245
3986,Ołdrzychowice Kłodzkie,50.3641149,16.7126089
3987,Breitenstein,48.6317707,9.0471416
3988,Casamicciola Terme,40.7473561,13.9075118
3989,Baigneaux,44.7227623,-0.1929629
3990,Dalpe,46.4731184,8.7748127
3991,Neustadt an der Haardt,49.3697722,8.1434276
3992,Pritzier,53.3795844,11.0798014
3993,Braunsberg,54.3825966,19.827344
3994,Kleczew,52.3707265,18.1779886
3995,Allaman,46.4707776,6.396174
3996,Orta San Giulio,45.7980814,8.406951
3997,Heinde,52.1032857,10.0363388
3998,Soden,47.759702,6.8183942
3999,Bad Weissenburg,48.9163738,10.718220453068595
4000,Rochlitz,51.0456789,12.7990531
4001,Gebweiler,47.9094629,7.2113271
4002,Zihlschlacht,47.5204322,9.2567807
4003,Memmingen-Illerfeld,47.9531032,10.1033272
4004,Schloss Horn (Bodensee),,
4005,Schloss Castell (Thurgau),47.6456341,9.1330529
4006,Rathausen,47.0795812,8.312945
4007,Bignasco,46.3397342,8.6085558
4008,Pfrungen,47.8811036,9.398721254770436
4009,Quarten,47.1072016,9.240747
4010,Les Verrières,46.904458,6.4820688
4011,Wagenhausen,50.1431743,6.985256
4012,Rottenburg am Neckar,48.47696,8.9336788
4013,Thorberg,47.001704,7.5659275
4014,Priekulė,56.4494915,21.6006939
4015,Ebnat,48.7834933,10.179933830588379
4016,Oberschan,47.0984435,9.4756141
4017,Gams,47.2054106,9.4421264
4018,St. Peterzell,47.3176921,9.1763057
4019,Galgenen,47.1815904,8.8742411
4020,La Sagne,47.0385519,6.7984212
4021,Figueres,42.2666314,2.9638434
4022,Ägypten,26.2540493,29.2675469
4023,Witterswil,47.4858554,7.5248795
4024,Seehof,53.6918527,11.4321686
4025,Erlenbach im Simmental,46.6614834,7.5533928
4026,Hunzenschwil,47.3854685,8.1242795
4027,Sankt Peterzell,47.3176921,9.1763057
4028,Bonn-Poppelsdorf,50.7283213,7.0796995
4029,Ensisheim,47.8665246,7.3529099
4030,Gnadenfrei,50.6826226,16.7435225
4031,Beggingen,47.7666674,8.5363808
4032,Brunnadern,46.9337632,7.4676849
4033,Bichwil,47.4204973,9.1369736
4034,Neukirch,47.6568453,9.7027931
4035,Faido,46.4780735,8.8005039
4036,Sankt Gallenkappel,47.245722,8.9652667
4037,Southwark,51.46525455,-0.06901863321466493
4038,Schloss Waldegg,47.2233811,7.5483667
4039,Eggiwil,46.8752245,7.7974921
4040,Lausanne-Malley,46.5225959,6.588824
4041,Koppigen,47.1318304,7.601523
4042,Leuzigen,47.1746607,7.4585386
4043,Bière,46.5373773,6.3337235
4044,Wangerooge,53.7834392,7.934210607402974
4045,Argos,37.6349668,22.7285084
4046,Kölleda,51.1880844,11.2443392
4047,Schloss Frohsdorf,47.744810799999996,16.25533279207164
4048,Oak Hill,39.24656375,-97.34284800780038
4049,Niederer Fläming- Wiepersdorf,51.8818244,13.2427524
4050,Stallo-sous-Necle,,
4051,Pendleton Colliery,,
4052,Devens,42.5389512,-71.6094356
4053,Mettendorf,49.9446167,6.3329536
4054,Klafterbrunn,48.5610167,16.3499737
4055,Kohren,,
4056,Wiggen,46.8955291,7.9093496
4057,Lack,54.5462042,-7.5768005
4058,Mont-sur-Rolle,46.470957,6.3365929
4059,Nufenen,46.540495899999996,9.246735625942847
4060,Hohenfurth,48.6154234,14.3120378
4061,Bern-Schosshalde,46.9471249,7.4741597
4062,Altshausen,47.934423,9.5386115
4063,Nyons,44.3611931,5.1408743
4064,Libingen,47.329339,9.0225315
4065,Greifenhagen,51.626468,11.419353
4066,Mosnang,47.3621638,9.0400516
4067,Estland,58.7523778,25.3319078
4068,Hugstetten,48.0533687,7.781347
4069,Schwarzhäusern,47.2524066,7.7669632
4070,Presinge,46.2191549,6.25636
4071,Wollishofen,47.3424271,8.5307085
4072,Apples,46.5516727,6.4267658
4073,Grund im Harz,51.8095189,10.235973038683117
4074,Tino,44.0248436,15.4668574
4075,Bad Stachelberg (Glarus),,
4076,Magdenau,47.4014826,9.1701926
4077,Suchy,46.7232325,6.5994077
4078,Seewis im Prättigau,46.9820099,9.6368062
4079,Landhaus Ebenrain,,
4080,Schlössli Klybeck,,
4081,Schwerzenbach,47.3815017,8.6523009
4082,Esselbach,49.8548383,9.5260151
4083,Wittigkofen,46.9395698,7.4820285
4084,Fouday,48.4217476,7.186774
4085,Châtaigneraie,44.7948212,-0.64765
4086,Lodrino,45.719687,10.277667
4087,W. H.,51.02000665,16.879651040887765
4088,Lavey,53.9666169,-7.2303888
4089,Bunzlau,51.2630333,15.5651049
4090,Oberbüren,47.450714,9.1611356
4091,Cottens,46.7521088,7.0326696
4092,Dschidda,21.5504432,39.1742363
4093,Grindel,47.3817049,7.5026184
4094,Lüsslingen,47.191419,7.501381
4095,Schindellegi,47.175612,8.7112027
4096,Jonschwil,47.4231947,9.0865706
4097,Cevio,46.3169604,8.6018223
4098,Watzum,52.1150781,10.7809081
4099,Petrowsky,,
4100,Tanger,35.7696302,-5.8033522
4101,Gessenberg,47.9295895,12.7152923
4102,Wyborg,60.709217,28.744051
4103,Schulpforte,51.1418502,11.7494455
4104,Niwiska,51.327268,18.2474981
4105,Walkenried,51.63064705,10.57867117145341
4106,Müritz,53.4238552,12.700198753513073
4107,Helgoland,54.18004525,7.885362101180695
4108,Bristen,46.7369009,8.6813258
4109,Jakobsbad,47.3203644,9.3272799
4110,Contamines,45.8978561,1.3530457
4111,Volkmarshausen,51.445097,9.6632025
4112,Linthtal,,
4113,Sennwald-Haag,47.2121059,9.4916597
4114,San Vittore,44.5239254,7.6318235
4115,Poppelsdorf,50.7217199,7.0888433
4116,Bauma,47.3677633,8.8792873
4117,Selm-Cappenberg,51.6569807,7.5297804
4118,Wilhelmsthal,51.3969323,16.6613587
4119,Liebhausen,54.2225748,20.5974172
4120,Altes Bad Pfäfers,46.9739994,9.487643
4121,Saint Thomas,49.4972,3.82019
4122,Seon,47.3460005,8.1593554
4123,Häggenschwil,47.4944001,9.3460622
4124,Ruhwinkel,54.093118,10.2199861
4125,Dampierre-en-Yvelines,48.7050057,1.9856176
4126,Melano,45.9215886,8.9860256
4127,Dierikon,47.0969574,8.3692841
4128,Büron,47.2142552,8.0946583
4129,Strehlen,50.78092,17.0683947
4130,Champery,46.1756791,6.8687665
4131,Sychrov,50.6262421,15.0886689
4132,Ilsenburg (Harz),51.8667349,10.6831785
4133,Newcastle-under-Lyme,53.0117627,-2.2273919
4134,Vilters,47.0254143,9.4505335
4135,Kleinhüningen,47.583376,7.5975738
4136,Osterfingen,47.6627939,8.4858732
4137,Stocken,47.7413813,7.6251546
4138,Monceau-en-Ardenne,49.9046481,4.9859857
4139,Landeck,47.1424135,10.5704571
4140,Wangen-Brüttisellen,47.4107645,8.6458518
4141,Elm,52.1615728,10.894836437577046
4142,Tujetsch,46.6579082,8.73568771467436
4143,Alt Sankt Johann,47.1933904,9.2841293
4144,Vatan,47.0714569,1.809034
4145,Mossnang,47.9117796,11.41801
4146,Mauer (Wien),48.1507519,16.2686238
4147,Stuttgart-Berg,48.795827,9.2109333
4148,Cotterd,46.9199244,7.0212615
4149,Ziegelbrücke,47.1361374,9.0599519
4150,Laufen-Uhwiesen,47.6709937,8.6350982
4151,Kalkutta,22.5726459,88.3638953
4152,La Tour,46.1332699,6.4304619
4153,Bilten,47.1500911,9.0221711
4154,Wörth a. Main,49.7955109,9.1574558
4155,Franzburg,54.1871931,12.878125
4156,Lamberhurst,51.1063787,0.3766865212158811
4157,Susten,46.310925,7.6406395
4158,Vechten,52.0640996,5.1712812
4159,Bonndorf im Schwarzwald,47.8190186,8.3415473
4160,Bächingen a. d. Brenz,48.5484581,10.3099156
4161,Neuenegg,46.895472,7.3034416
4162,Gartow,53.0254989,11.4584149
4163,Flomborn,49.6920172,8.1506809
4164,Rudolstadt-Keilhau,50.7135099,11.2492869
4165,Hadersleben,55.2500715,9.4997871
4166,Bad Doberan,54.105858,11.9026057
4167,Franzensbad,50.1223741,12.3488519
4168,Lure,47.6863376,6.4946806
4169,Bützberg,47.2138471,7.7426303
4170,Mühlrüti,47.3718951,8.9848883
4171,Thörigen,47.1733314,7.7287365
4172,Vaulion,46.6883547,6.3894066
4173,Sarn,52.5101617,-3.1740724
4174,Hinzing,47.9680852,12.374368
4175,Pawlorsk,,
4176,Wildenstein,47.978062,6.9614426
4177,Mutzig,48.5395474,7.4555778
4178,Friedberg bei Wangen,47.235780250000005,7.6734588501888235
4179,Neuses,49.7746212,11.1439538
4180,Dresden-Loschwitz,51.0555235,13.8154546
4181,Glos sur Lisieux,,
4182,Balgrist,47.3534767,8.575110994381966
4183,Nauplion,37.5659229,22.8068782
4184,Derbyshire,53.1666927,-1.5833223
4185,"Frelsburg, Tex.",29.8710611,-96.5466383
4186,Märwil,47.5344181,9.0748074
4187,Friltschen,47.5391704,9.0844523
4188,Kirchlindach,46.9997073,7.4142199
4189,Les Brenets,47.067859,6.705986
4190,Hemmendorf,48.4184947,8.9202392
4191,Nimbusch,,
4192,Tatianino,,
4193,Wartenburg,51.8104739,12.777933
